route;Waypoint1;Waypoint2;Waypoint3;Error;Info
tza.t005;Mpu;R433;;VISIBLE_DISTANCE;11.65
tza.t005;Nan;DukaBovu;;VISIBLE_DISTANCE;16.01
tza.t005;Nya;Iza;;VISIBLE_DISTANCE;16.46
tza.t005;R461;Ber;;VISIBLE_DISTANCE;22.08
tza.t005;R462;R461;;VISIBLE_DISTANCE;13.69
tza.t005;Sel;Fufu;;VISIBLE_DISTANCE;11.02
tza.t005;T1;R621;R622;SHARP_ANGLE;154.08
tza.t005;T14;Mag;;VISIBLE_DISTANCE;13.07
tza.t005;T3_E;Zan;;VISIBLE_DISTANCE;23.40
tza.t006;+X164212;T12;+X894740;SHARP_ANGLE;136.18
tza.t006;+X938492;T7;+X690349;SHARP_ANGLE;144.59
tza.t006;Gum;Mah;;VISIBLE_DISTANCE;70.82
tza.t006;Ilu;T1;;VISIBLE_DISTANCE;11.47
tza.t006;Kiu;Mch;;VISIBLE_DISTANCE;56.53
tza.t006;Kwi;MbeRd;;VISIBLE_DISTANCE;15.44
tza.t006;Mah;T31;;VISIBLE_DISTANCE;21.95
tza.t006;Mas;Namt;;VISIBLE_DISTANCE;11.51
tza.t006;Mic;Nak;;VISIBLE_DISTANCE;20.52
tza.t006;Nah;Nama;;VISIBLE_DISTANCE;16.36
tza.t006;Nak;Kwi;;VISIBLE_DISTANCE;30.97
tza.t006;Namu;T7;;VISIBLE_DISTANCE;12.56
tza.t006;Nand;Tab;;VISIBLE_DISTANCE;21.42
tza.t006;R670;R644;;VISIBLE_DISTANCE;12.02
tza.t006;R853;R872_N;;VISIBLE_DISTANCE;23.91
tza.t006;R885;Chik;;VISIBLE_DISTANCE;10.53
tza.t006;T12;Mta;;VISIBLE_DISTANCE;30.22
tza.t006;T42;Mic;;VISIBLE_DISTANCE;17.34
tza.t006;T7;Mtua;;VISIBLE_DISTANCE;14.22
tza.t007;Bun;R712_N;;VISIBLE_DISTANCE;11.52
tza.t007;Kir;Kit;;VISIBLE_DISTANCE;13.24
tza.t007;Kit;Mch;;VISIBLE_DISTANCE;11.83
tza.t007;Kiz;Mit;;VISIBLE_DISTANCE;18.50
tza.t007;Maz;Bun;;VISIBLE_DISTANCE;23.55
tza.t007;Mch;Lin;;VISIBLE_DISTANCE;20.65
tza.t007;MhuRd;R708;;VISIBLE_DISTANCE;14.06
tza.t007;Mku;Maz;;VISIBLE_DISTANCE;20.72
tza.t007;Moh;Som;;VISIBLE_DISTANCE;18.95
tza.t007;R708;R712_S;;VISIBLE_DISTANCE;13.54
tza.t007;R712_S;Moh;;VISIBLE_DISTANCE;12.68
tza.t007;R851;R852;;VISIBLE_DISTANCE;24.06
tza.t007;R852;Kiz;;VISIBLE_DISTANCE;19.30
tza.t007;Vik;Mku;;VISIBLE_DISTANCE;11.51
tza.t008;Chu;Kun;;VISIBLE_DISTANCE;11.89
tza.t008;Ilu;T22;;VISIBLE_DISTANCE;42.88
tza.t008;Ipu;Isi;;VISIBLE_DISTANCE;19.85
tza.t008;Ita;Sal;;VISIBLE_DISTANCE;20.06
tza.t008;Kal;Man;;VISIBLE_DISTANCE;15.06
tza.t008;Kil;Kit;;VISIBLE_DISTANCE;11.41
tza.t008;Kit;T23;;VISIBLE_DISTANCE;81.59
tza.t008;Mak;Kal;;VISIBLE_DISTANCE;29.81
tza.t008;Man;Ilu;;VISIBLE_DISTANCE;24.54
tza.t008;Mis;T4_W;;VISIBLE_DISTANCE;13.63
tza.t008;Ngu;E393;;VISIBLE_DISTANCE;21.45
tza.t008;Pan;Kip;;VISIBLE_DISTANCE;13.63
tza.t008;R395;R396;;VISIBLE_DISTANCE;10.42
tza.t008;R396;Pan;;VISIBLE_DISTANCE;16.18
tza.t008;Sal;ChuAir;;VISIBLE_DISTANCE;11.34
tza.t008;T22;Kil;;VISIBLE_DISTANCE;14.27
tza.t008;T23;R395;;VISIBLE_DISTANCE;12.75
tza.t008;T3_E;Nata;;VISIBLE_DISTANCE;12.27
tza.t008;T3_W;Nhe;;VISIBLE_DISTANCE;18.10
tza.t008;T36;R354_N;;VISIBLE_DISTANCE;10.73
tza.t009;Cha;Nam;;VISIBLE_DISTANCE;12.24
tza.t009;Kab;Kam;;VISIBLE_DISTANCE;64.18
tza.t009;Kag;T19;;VISIBLE_DISTANCE;13.70
tza.t009;Kam;T18_E;;VISIBLE_DISTANCE;45.46
tza.t009;Lae;Mpui;;VISIBLE_DISTANCE;22.79
tza.t009;Mpui;Kae;;VISIBLE_DISTANCE;12.80
tza.t009;Nda;Mia;;VISIBLE_DISTANCE;41.59
tza.t009;Nku;Cha;;VISIBLE_DISTANCE;22.68
tza.t009;NyaKan;R324;;VISIBLE_DISTANCE;28.20
tza.t009;Nyer;Chi;;VISIBLE_DISTANCE;15.38
tza.t009;Pito;R541;;VISIBLE_DISTANCE;11.16
tza.t009;R321;T3_E;;VISIBLE_DISTANCE;26.66
tza.t009;R549;Sit;;VISIBLE_DISTANCE;52.73
tza.t009;R551;Par;;VISIBLE_DISTANCE;12.61
tza.t009;Sit;T23;;VISIBLE_DISTANCE;21.28
tza.t009;T3_W;BihRd;;VISIBLE_DISTANCE;22.76
tza.t009;T32;Kas;;VISIBLE_DISTANCE;18.97
tza.t010;Isy;Kiw;;VISIBLE_DISTANCE;14.05
tza.t010;R601;T28;;VISIBLE_DISTANCE;23.09
tza.t011;R114;R115;;VISIBLE_DISTANCE;12.35
tza.t012;Kig;Mbi;;VISIBLE_DISTANCE;14.88
tza.t012;MataMon;JohBru;;VISIBLE_DISTANCE;10.13
tza.t012;Mbi;Nyo;;VISIBLE_DISTANCE;10.86
tza.t012;Nyo;Muh;;VISIBLE_DISTANCE;21.69
tza.t013;Hale;Muh;;VISIBLE_DISTANCE;16.92
tza.t013;MomRd_E;KasRd;;VISIBLE_DISTANCE;21.07
tza.t013;Muh;Pon;;VISIBLE_DISTANCE;14.13
tza.t014;End;Mas;;VISIBLE_DISTANCE;10.01
tza.t014;Geh;Kat;;VISIBLE_DISTANCE;22.04
tza.t014;Mun;Ita;;VISIBLE_DISTANCE;17.76
tza.t016;Ira;Ite;;VISIBLE_DISTANCE;10.98
tza.t016;Ite;Mti;;VISIBLE_DISTANCE;10.33
tza.t016;KilKwaMpe;Mbu;;VISIBLE_DISTANCE;74.57
tza.t016;Lup;Ira;;VISIBLE_DISTANCE;16.64
tza.t016;Maj;R675;;VISIBLE_DISTANCE;10.29
tza.t016;Mti;Maj;;VISIBLE_DISTANCE;11.35
tza.t016;Mtu;T6;;VISIBLE_DISTANCE;11.91
tza.t016;R670;Lup;;VISIBLE_DISTANCE;17.69
tza.t016;R675;KilKwaMpe;;VISIBLE_DISTANCE;29.07
tza.t016;R848;Mtu;;VISIBLE_DISTANCE;20.32
tza.t016;T1;Lum;;VISIBLE_DISTANCE;10.20
tza.t017;ForIko;Nat;;VISIBLE_DISTANCE;18.42
tza.t017;MtoMbu;Rho;;VISIBLE_DISTANCE;12.83
tza.t017;NaaHill;Ser;;VISIBLE_DISTANCE;30.36
tza.t017;Ngo;OldGor;;VISIBLE_DISTANCE;21.04
tza.t017;OldGor;NaaHill;;VISIBLE_DISTANCE;26.08
tza.t017;R189;R193;;VISIBLE_DISTANCE;10.80
tza.t017;Rob;RobCen;;VISIBLE_DISTANCE;14.14
tza.t017;T5;MtoMbu;;VISIBLE_DISTANCE;19.89
tza.t018;Agh;T22;;VISIBLE_DISTANCE;14.90
tza.t018;Kig;T8;;VISIBLE_DISTANCE;23.48
tza.t018;Kis;Kig;;VISIBLE_DISTANCE;36.34
tza.t018;Lug;R333;;VISIBLE_DISTANCE;13.68
tza.t018;Mab;Uso;;VISIBLE_DISTANCE;15.31
tza.t018;Mpe;Cha;;VISIBLE_DISTANCE;22.61
tza.t018;Ngu;Mpe;;VISIBLE_DISTANCE;19.17
tza.t018;R385;Usi;;VISIBLE_DISTANCE;42.00
tza.t018;T22;TuraAir;;VISIBLE_DISTANCE;49.22
tza.t018;T9_N;Lug;;VISIBLE_DISTANCE;14.36
tza.t018;Tura;Kis;;VISIBLE_DISTANCE;24.61
tza.t018;Ura;Kali;;VISIBLE_DISTANCE;18.88
tza.t018;Usi;Ngu;;VISIBLE_DISTANCE;29.16
tza.t018;Uso;Ura;;VISIBLE_DISTANCE;18.01
tza.t020;Kas;T41;;VISIBLE_DISTANCE;13.07
tza.t020;R545;TZA/ZMB;;VISIBLE_DISTANCE;25.39
tza.t020;T9;Kas;;VISIBLE_DISTANCE;13.24
tza.t022;Iti;Kir;;VISIBLE_DISTANCE;27.93
tza.t022;Kal;T8;;VISIBLE_DISTANCE;69.94
tza.t022;Mga;Kal;;VISIBLE_DISTANCE;15.15
tza.t022;T3;T18;;VISIBLE_DISTANCE;14.56
tza.t023;Iny;Uru;;VISIBLE_DISTANCE;55.84
tza.t023;T8;Iny;;VISIBLE_DISTANCE;85.53
tza.t023;Uru;T9;;VISIBLE_DISTANCE;23.17
tza.t026;Mbw;Zin;;VISIBLE_DISTANCE;10.99
tza.t027;Iku;Iso;;VISIBLE_DISTANCE;10.69
tza.t027;T1;Mbe;;VISIBLE_DISTANCE;10.71
tza.t030;Mpa;Lug;;VISIBLE_DISTANCE;20.09
tza.t031;Lua;Lud;;VISIBLE_DISTANCE;11.11
tza.t031;Lud;Nko;;VISIBLE_DISTANCE;15.70
tza.t031;Lui;R823;;VISIBLE_DISTANCE;12.88
tza.t035;Bago;T2;;VISIBLE_DISTANCE;13.09
tza.t036;OldMas;R348_S;;VISIBLE_DISTANCE;11.48
tza.t036;R361;R369;;VISIBLE_DISTANCE;12.68
tza.t036;Seke;R361;;VISIBLE_DISTANCE;11.83
tza.t037;Gor_N;Old;;VISIBLE_DISTANCE;15.31
tza.t037;Mwan;Bar;;VISIBLE_DISTANCE;68.93
tza.t037;Nko;Mwan;;VISIBLE_DISTANCE;26.85
tza.t037;R350;R341;;VISIBLE_DISTANCE;13.18
tza.t037;R367;R368;;VISIBLE_DISTANCE;18.96
tza.t037;R368;Mwa;;VISIBLE_DISTANCE;10.46
tza.t038;Kish;T4;;VISIBLE_DISTANCE;25.09
tza.t038;Nyak;R101;;VISIBLE_DISTANCE;11.22
tza.t038;T3;Kany;;VISIBLE_DISTANCE;55.23
tza.t039;Bus;Kig;;VISIBLE_DISTANCE;13.05
tza.t039;T38;Kit;;VISIBLE_DISTANCE;10.22
tza.t040;Mbu;TZA/MOZ;;VISIBLE_DISTANCE;30.91
tza.t040;Mpt;Mbu;;VISIBLE_DISTANCE;30.29
tza.t041;Mko;KalFal;;VISIBLE_DISTANCE;18.31
tza.t042;R872;TZA/MOZ;;VISIBLE_DISTANCE;24.74
tza.t042;T6;R872;;VISIBLE_DISTANCE;17.19
uga.a104;Ati;BibWest;;VISIBLE_DISTANCE;15.72
uga.a104;Awer;Ago;;VISIBLE_DISTANCE;10.84
uga.a104;Bad;ApacRd;;VISIBLE_DISTANCE;14.87
uga.a104;Kac;Buk;;VISIBLE_DISTANCE;10.96
uga.a104;NgoRd;Kol;;VISIBLE_DISTANCE;12.27
uga.a104;Paw;Ati;;VISIBLE_DISTANCE;12.46
uga.a109;Bug;Bus;;VISIBLE_DISTANCE;11.78
uga.a109;But;Bug;;VISIBLE_DISTANCE;12.98
uga.a109;KilRd;Kik;;VISIBLE_DISTANCE;13.63
uga.a109;Kyen;Mah;;VISIBLE_DISTANCE;10.76
uga.a109;Lwem;Kye;;VISIBLE_DISTANCE;12.58
uga.a109;Mah;Nja;;VISIBLE_DISTANCE;16.41
uga.a109;Mube;Sem;;VISIBLE_DISTANCE;10.98
uga.ea001;Bugi;Bus;;VISIBLE_DISTANCE;11.78
uga.ea001;But;Bugi;;VISIBLE_DISTANCE;12.98
uga.ea001;Buz;Kah;;VISIBLE_DISTANCE;11.65
uga.ea001;Kaya;Kaz;;VISIBLE_DISTANCE;10.11
uga.ea001;Kya;Lya;;VISIBLE_DISTANCE;12.32
uga.ea001;MpiKabRd;Buw;;VISIBLE_DISTANCE;19.51
uga.ea001;Nom;Bih;;VISIBLE_DISTANCE;13.56
uga.ea0015;Bom;BukRd;;VISIBLE_DISTANCE;10.25
uga.ea0015;KamMasRd;MasPortRd;;VISIBLE_DISTANCE;11.69
uga.ea0015;LuwSt;Kak;;VISIBLE_DISTANCE;15.27
uga.ea0015;Mig;Nak;;VISIBLE_DISTANCE;14.65
uga.ea0015;Sas;Mig;;VISIBLE_DISTANCE;13.06
uga.ea0016;Buk;Kiko;;VISIBLE_DISTANCE;13.78
uga.ea0016;Lun;Kib;;VISIBLE_DISTANCE;14.46
uga.ea0017;Kyen;Mah;;VISIBLE_DISTANCE;10.76
uga.ea0017;Lwem;Kye;;VISIBLE_DISTANCE;12.58
uga.ea0017;Mah;Nja;;VISIBLE_DISTANCE;16.41
uga.ea0017;Mube;Sem;;VISIBLE_DISTANCE;10.98
uga.ea0018;A109_W;KilRd;;VISIBLE_DISTANCE;13.63
uga.ea0018;Kib;Rub;;VISIBLE_DISTANCE;16.23
uga.ea010;Ati;BibWest;;VISIBLE_DISTANCE;15.72
uga.ea010;Awer;Ago;;VISIBLE_DISTANCE;10.84
uga.ea010;Bad;ApacRd;;VISIBLE_DISTANCE;14.87
uga.ea010;Kac;Buk;;VISIBLE_DISTANCE;10.96
uga.ea010;NgoRd;Kol;;VISIBLE_DISTANCE;12.27
uga.ea010;Paw;Ati;;VISIBLE_DISTANCE;12.46
uga.ea0101;Asa;SorAmuRd;;VISIBLE_DISTANCE;12.88
uga.ea0101;Che;Napi;;VISIBLE_DISTANCE;22.33
uga.ea0101;Irin;Odom;;VISIBLE_DISTANCE;10.55
uga.ea0101;Kat;Asa;;VISIBLE_DISTANCE;15.33
uga.ea0101;Lok;Napa;;VISIBLE_DISTANCE;18.50
uga.ea0101;Lom;Mor;;VISIBLE_DISTANCE;38.29
uga.ea0101;Mor;Mat;;VISIBLE_DISTANCE;14.60
uga.ea0101;Muy;Nge;;VISIBLE_DISTANCE;20.60
uga.ea0101;Napi;Lom;;VISIBLE_DISTANCE;15.50
uga.ea0101;Nar;Kat;;VISIBLE_DISTANCE;10.73
ukr.e50;AviVul;SerNihPro_E;MayVul_W;SHARP_ANGLE;144.21
ukr.e85;DubVul_E;N02_W;+X22;SHARP_ANGLE;147.97
ukr.m019;DubVul_E;N02_W;+X22;SHARP_ANGLE;147.97
ukr.m030;AviVul;SerNihPro_E;MayVul_W;SHARP_ANGLE;144.21
ut.briviewdr;+X412413;OwaBriOve;BriViewDr_N;SHARP_ANGLE;139.52
ut.briviewdr;+X966440;KacBriOve;+X412413;SHARP_ANGLE;150.49
ut.briviewdr;BriViewDr_S;BriViewDr_N;;DUPLICATE_COORDS;(37.608682,-109.986556)
ut.mainparkrd;+X453978;+X949824;+X725863;SHARP_ANGLE;159.11
ut.mainparkrd;+X949824;+X725863;+X428670;SHARP_ANGLE;160.28
ut.mptrl;PioForkRd;BurLn;+X123109;SHARP_ANGLE;144.01
ut.i080;4;41;;LONG_SEGMENT;38.10
ut.us089;LakeForkRd;US6_E;+US6(X13);SHARP_ANGLE;151.66
ut.us191;+X134614;+X717774;+X989043;SHARP_ANGLE;135.69
ut.us191;+X14;+X654069;+X15;SHARP_ANGLE;137.16
ut.us191;+X471229;+X134614;+X717774;SHARP_ANGLE;140.89
ut.us191;+X642080;+X254169;+X820271;SHARP_ANGLE;137.98
ut.ut044;SheCrkRd;+X461360;+X606617;SHARP_ANGLE;139.45
ut.ut092;+X261781;+X716056;+X752198;SHARP_ANGLE;157.76
ut.ut092;+X483446;+X255687;+X647736;SHARP_ANGLE;144.22
ut.ut092;+X610930;+X256315;+X287032;SHARP_ANGLE;165.07
ut.ut092;+X705082;+X143820;+X479043;SHARP_ANGLE;162.22
ut.ut092;+X752198;+X484371;CasSceDr;SHARP_ANGLE;143.86
ut.ut092;+X987568;+X261781;+X716056;SHARP_ANGLE;137.22
ut.ut137;+X284496;UT137May;US89_N;SHARP_ANGLE;138.85
ut.ut153;+X134748;+X733727;+X584528;SHARP_ANGLE;135.17
ut.ut153;+X733727;+X584528;+X826523;SHARP_ANGLE;139.68
ut.ut153;+X766353;+X753701;+X140781;SHARP_ANGLE;154.58
ut.ut153;+X861537;+X260280;+X115983;SHARP_ANGLE;145.24
ut.ut190;+X193887;+X455519;+X661451;SHARP_ANGLE;154.65
ut.ut190;+X761551;MillBSTrl;+X324043;SHARP_ANGLE;138.51
ut.ut190;+X881501;WilRd;+X633937;SHARP_ANGLE;152.84
ut.ut190;MillBSTrl;+X324043;+X631986;SHARP_ANGLE;159.73
ut.ut190;UT190_A;UT190_D;;DUPLICATE_COORDS;(40.607762,-111.579791)
ut.ut190;UT190_B;UT190_C;;DUPLICATE_COORDS;(40.603568,-111.582667)
ut.ut224;+X673185;EmpCan;+X929661;SHARP_ANGLE;166.44
ut.ut224;End;+X673185;EmpCan;SHARP_ANGLE;138.15
ut.ut261;+X183625;+X409783;+X948785;SHARP_ANGLE;165.40
ut.ut261;+X493870;+X763016;+X366669;SHARP_ANGLE;163.96
ut.ut261;+X763016;+X366669;+X183625;SHARP_ANGLE;155.99
ut.ut261;ValGodsRd;+X724592;+X493870;SHARP_ANGLE;147.48
ut.ut313;+X949487;+X395493;+X160681;SHARP_ANGLE;149.25
uzb.a373;+X502795;+X724028;+X572582;SHARP_ANGLE;145.79
uzb.a373;+X572582;+X980925;+X841481;SHARP_ANGLE;161.79
uzb.a373;+X724028;+X572582;+X980925;SHARP_ANGLE;143.73
uzb.a373;+X980925;+X841481;+X705289;SHARP_ANGLE;150.07
uzb.ah007;+X572582;+X724028;+X502795;SHARP_ANGLE;145.79
uzb.ah007;+X705289;+X841481;+X980925;SHARP_ANGLE;150.07
uzb.ah007;+X841481;+X980925;+X572582;SHARP_ANGLE;161.79
uzb.ah007;+X980925;+X572582;+X724028;SHARP_ANGLE;143.73
uzb.ah062;+X336271;M41_N;+X686910;SHARP_ANGLE;139.41
uzb.e004;+X349105;M37/A379;Khas;SHARP_ANGLE;151.27
uzb.e007;+X502795;+X724028;+X572582;SHARP_ANGLE;145.79
uzb.e007;+X572582;+X980925;+X841481;SHARP_ANGLE;161.79
uzb.e007;+X724028;+X572582;+X980925;SHARP_ANGLE;143.73
uzb.e007;+X980925;+X841481;+X705289;SHARP_ANGLE;150.07
va.va005;+x20;US60Wil_E;2ndSt;SHARP_ANGLE;158.48
va.va046trklaw;+x392;US58_E;VA46_N;SHARP_ANGLE;143.71
va.va070;+x2;+x4;+x5;SHARP_ANGLE;145.93
va.va070;SR604;+x2;+x4;SHARP_ANGLE;139.43
va.va091;+x32;+x40;LitTumRd;SHARP_ANGLE;155.67
va.va091;+x44;+x45;+x49;SHARP_ANGLE;165.30
va.va311;+x50;PotMouTr;SR602;SHARP_ANGLE;141.41
va.va311;PotMouTr;SR602;SR603;SHARP_ANGLE;138.81
va.va369;VA369Taz;+x2;TazHall;SHARP_ANGLE;145.79
va.va401;KenAve_S;KenAve_N;SemRd;SHARP_ANGLE;138.37
va.wrtrl;+x130;US60_E;I-64;SHARP_ANGLE;150.34
va.wrtrl;ColPkwy_W;VA5_W;+x20;SHARP_ANGLE;143.99
ven.t07;+X183158;+X563383;R7;SHARP_ANGLE;146.99
ven.t07;+X193623;+X838506;L6_Mer;SHARP_ANGLE;138.57
ven.t07;+X276912;+X974606;+X157018;SHARP_ANGLE;152.24
ven.t07;+X454641;+X357407;+X831043;SHARP_ANGLE;143.92
ven.t07;+X527690;+X865567;+X391305;SHARP_ANGLE;146.71
ven.t07;+X537863;+X722619;+X209333;SHARP_ANGLE;152.84
ven.t07;+X838506;L6_Mer;+X814514;SHARP_ANGLE;148.25
ven.t07;+X867958;+X819292;+X454641;SHARP_ANGLE;136.28
ven.t07;+X916604;+X148207;+X193623;SHARP_ANGLE;139.27
ven.t07;+X974606;+X157018;CamEli;SHARP_ANGLE;139.09
ven.t07;Bai;+X155438;+X916604;SHARP_ANGLE;139.26
ven.t07;L5_TacE;+X537863;+X722619;SHARP_ANGLE;142.84
ven.t07;R15_Mer;+X183158;+X563383;SHARP_ANGLE;136.37
ven.t12;+X106787;+X429943;+X784398;SHARP_ANGLE;135.10
vi.vi030;End;+X788746;WilHead;SHARP_ANGLE;138.56
vi.vi033;VI40;VI331;+X397897;SHARP_ANGLE;162.34
vi.vi040;VI37_S;VI37_N;+X360367;SHARP_ANGLE;146.37
vi.vi078;+X156085;+X875299;VI80;SHARP_ANGLE;150.62
vi.vi078;+X945473;+X660134;+X404787;SHARP_ANGLE;145.80
vi.vi303;+X335883;+X794661;VI33;SHARP_ANGLE;144.63
vi.vi405;+X845396;+X830446;+X452842;SHARP_ANGLE;144.77
vnm.ah001;DongHoi_S;TL16;;VISIBLE_DISTANCE;16.63
vnm.ah001;LacNgh;LienHuo;;VISIBLE_DISTANCE;15.18
vnm.ah001;LienHuo;TL716B;;VISIBLE_DISTANCE;11.55
vnm.ah001;LuoSon;TL711;;VISIBLE_DISTANCE;12.97
vnm.ah001;LyThaiTong;QL49;;VISIBLE_DISTANCE;11.33
vnm.ah001;QL12B;TL522;;VISIBLE_DISTANCE;10.11
vnm.ah001;QL217;QL10_S;;VISIBLE_DISTANCE;10.61
vnm.ah001;QL45;DT512;;VISIBLE_DISTANCE;18.05
vnm.ah001;QL55_N;CoDau;;VISIBLE_DISTANCE;12.07
vnm.ah001;QL7;TL536;;VISIBLE_DISTANCE;11.75
vnm.ah001;ThoNhat;LuoSon;;VISIBLE_DISTANCE;10.91
vnm.ah001;TL16;NguDu;;VISIBLE_DISTANCE;17.20
vnm.ah001;TL2B;DongHoi_N;;VISIBLE_DISTANCE;14.92
vnm.ah001;TL651;VanGia;;VISIBLE_DISTANCE;12.31
vnm.ah001;TL711;PhuHoa;;VISIBLE_DISTANCE;11.47
vnm.ah001;TranHungDuo;QL49B;;VISIBLE_DISTANCE;11.09
vnm.ah001;VanGia;TL1;;VISIBLE_DISTANCE;13.86
vnm.ah013;DuyThu;QL6A;;VISIBLE_DISTANCE;15.33
vnm.ah013;GoLao;BanLungBon;;VISIBLE_DISTANCE;16.46
vnm.ah013;QL12;VNM/LAO;;VISIBLE_DISTANCE;17.80
vnm.ah013;QL37;QL4G;;VISIBLE_DISTANCE;19.24
vnm.ah013;QL43;YenChau;;VISIBLE_DISTANCE;29.37
vnm.ah013;QL6A;QL12;;VISIBLE_DISTANCE;37.92
vnm.ah013;SonLa;ThuChau;;VISIBLE_DISTANCE;18.67
vnm.ah013;TL12B;QL12B;;VISIBLE_DISTANCE;10.07
vnm.ah013;XomLo;QL15;;VISIBLE_DISTANCE;13.05
vnm.ah013;YenChau;QL37;;VISIBLE_DISTANCE;10.01
vnm.ah016;QL15;QL14;;VISIBLE_DISTANCE;22.21
vnm.ah132;GoVanh;ViKlu;;VISIBLE_DISTANCE;13.06
vnm.ah132;TL629;GoVanh;;VISIBLE_DISTANCE;12.79
vnm.ah132;TL671_E;TL672;;VISIBLE_DISTANCE;14.79
vnm.ah132;TL672;PleiKan;;VISIBLE_DISTANCE;10.96
vt.us002;VT2B_E;US5Alt_S;US5Alt_N;SHARP_ANGLE;136.30
vt.us002trkstj;US2_W;US5_S;US2_E;SHARP_ANGLE;155.61
vt.us005;+X975621;VT11_E;PutRd;SHARP_ANGLE;143.06
vt.vt035;FisHillRd;VT121_W;WriOrcRd;SHARP_ANGLE;135.49
vt.vt105trknew;AldRd;US5_S;AirRd;SHARP_ANGLE;160.32
wa.nptrl;GraRonRd;RatCreRd;+x21;SHARP_ANGLE;154.39
wa.sunparkrd;+X165287;+X526700;+X776898;SHARP_ANGLE;144.07
wa.sunparkrd;Sun;SunPt;+X387041;SHARP_ANGLE;165.83
wa.sunparkrd;SunPt;+X387041;+X165287;SHARP_ANGLE;163.99
wa.us097;MarSP;WA14_E;WA14_W;SHARP_ANGLE;147.25
wa.wa100;WA100_W;WA100_S;;DUPLICATE_COORDS;(46.308847,-124.04471)
wa.wa129;GraRonRd;RatCreRd;+x21;SHARP_ANGLE;154.39
wa.wa504;+x88;LooParLot;JohRid;SHARP_ANGLE;157.06
wa.wa971;+x10;LakRd;US97Alt_N;SHARP_ANGLE;150.39
wi.lmctgre;WI42_Stu;WI57_N;;DUPLICATE_COORDS;(44.871169,-87.336159)
wi.us010;+X43;LakDr;LakeMicFry;SHARP_ANGLE;163.22
wi.us063;Old63Rd_N;;;LACKS_GENERIC;
wi.us063;Old63Rd_S;;;LACKS_GENERIC;
wi.wi013altash;StaFarmRd;US2_W;CRG_BayE;SHARP_ANGLE;144.54
wi.wi100;I-41(48B);I-41(50);WI145_N;SHARP_ANGLE;140.38
wi.wi182;Old182Rd;;;LACKS_GENERIC;
wlf.t001;T3_N;T3_S;;DUPLICATE_COORDS;(-13.282343,-176.176887)
wlf.t001fut;T2_W;T2_E;;DUPLICATE_COORDS;(-14.310327,-178.087223)
wls.a4061;+X01;+X02;A4107;SHARP_ANGLE;154.68
wls.a4061;+X03;+X04;+X05;SHARP_ANGLE;150.74
wls.a4061;+X07;+X08;+X09;SHARP_ANGLE;141.25
wls.a4061;+X09;+X10;+X11;SHARP_ANGLE;141.92
wls.a4061;+X10;+X11;+X12;SHARP_ANGLE;156.15
wls.a4061;B4522;+X07;+X08;SHARP_ANGLE;142.94
wls.b4251;A472;ComSt;BrynRd;SHARP_ANGLE;162.21
wls.b4251;ComSt;BrynRd;B4254;SHARP_ANGLE;140.80
wls.b4256;A4048;QueVicSt_N;ChaSt;SHARP_ANGLE;136.35
wls.b4310;A48;B4300_W;B4300_E;SHARP_ANGLE;137.27
wls.b4325;ScoRd;StaRd;A477;SHARP_ANGLE;141.59
wls.b4355;A488/A4113;A488_W;WestSt;SHARP_ANGLE;143.10
wls.b4434;B4434;;;LABEL_SELFREF;NO_SUFFIX
wls.b4434;B4434;B4434_W;;DUPLICATE_COORDS;(51.663196,-3.799757)
wls.b4486;A4281_S;A4281_N;A4046_N;SHARP_ANGLE;164.07
wls.b4518;B4518Lla_S;A470_LlaS;A470_LlaN;SHARP_ANGLE;165.58
wls.b4564;B4564_W;B4564_E;;DUPLICATE_COORDS;(51.591222,-3.474362)
wls.wierr;ClyRd_N;ClyRd_S;;DUPLICATE_COORDS;(53.042729,-2.934594)
wv.us033;+X025(US33);+X026(US33);+X027(US33);SHARP_ANGLE;148.02
wv.us048;+X072(US219);US219_N;EucAve;SHARP_ANGLE;135.01
wv.us052;LarHarDr;+X106(US52);+X107(US52);SHARP_ANGLE;137.92
wv.us250;+X005(US250);+X006(US250);+X007(US250);SHARP_ANGLE;150.53
wv.wv002;CR2/2;;;LABEL_SELFREF;NO_COLOC
wv.wv002altmou;+X001(WV2Alt);+X002(WV2Alt);+X003(WV2Alt);SHARP_ANGLE;166.61
wv.wv002altmou;LinLn;+X001(WV2Alt);+X002(WV2Alt);SHARP_ANGLE;145.82
wv.wv003;CR11/3;;;LABEL_SELFREF;NO_COLOC
wv.wv003;CR3/3;;;LABEL_SELFREF;NO_COLOC
wv.wv004;RivSt_W;ElkSt_N;+X024(WV4);SHARP_ANGLE;140.42
wv.wv004;WV16_S;+X008(WV4);+X009(WV4);SHARP_ANGLE;138.49
wv.wv007;CR7/7;;;LABEL_SELFREF;NO_COLOC
wv.wv009;CR9/9;;;LABEL_SELFREF;NO_COLOC
wv.wv016;WV4_S;+X008(WV4);+X009(WV4);SHARP_ANGLE;138.49
wv.wv020;CR15/18;CR15/4;+X021(WV20);SHARP_ANGLE;144.58
wv.wv020;CR15/4;+X021(WV20);WV15_E;SHARP_ANGLE;136.73
wv.wv020;CR20/20;;;LABEL_SELFREF;NO_COLOC
wv.wv036;WV4;TBHolRd;+X000(WV36);SHARP_ANGLE;148.48
wv.wv049;+X008(WV49);MurBraRd;+X009(WV49);SHARP_ANGLE;165.56
