state;Name;Pop.;latitude;longitude
IL;Bolingbrook village;56321;41.698613;-88.088668
CA;Diamond Bar city;56287;34.001652;-117.820761
NJ;Vineland city;56271;39.480415;-75.014013
IL;Mount Prospect village;56265;42.065427;-87.936217
FL;Pensacola city;56255;30.436988;-87.209277
CA;San Rafael city;56063;37.983256;-122.523694
SC;Greenville city;56002;34.844313;-82.385428
NC;Concord city;55977;35.404340;-80.600474
MA;Taunton city;55976;41.901491;-71.093628
VA;Dale City CDP;55971;38.648284;-77.342350
OH;Elyria city;55953;41.373396;-82.101692
NC;Rocky Mount city;55893;35.954112;-77.805572
CA;Turlock city;55810;37.505725;-120.849019
MA;Medford city;55765;42.419996;-71.107942
TX;The Woodlands CDP;55649;30.177430;-95.503795
TX;North Richland Hills city;55635;32.855666;-97.218184
NY;Niagara Falls city;55593;43.094305;-79.017339
FL;Tamarac city;55588;26.203581;-80.246376
ND;Bismarck city;55532;46.813343;-100.779004
AR;Jonesboro city;55515;35.828067;-90.694048
TN;Johnson City city;55469;36.335399;-82.372760
MD;Germantown CDP;55419;39.178229;-77.261693
IL;Wheaton city;55416;41.859562;-88.107181
MD;Bethesda CDP;55277;38.984660;-77.113135
CA;Paramount city;55266;33.899915;-118.166651
IL;Oak Lawn village;55245;41.715082;-87.753401
CA;Goleta CDP;55204;34.440493;-119.813608
CA;South Whittier CDP;55193;33.934724;-118.030800
AR;Pine Bluff city;55085;34.216648;-92.023114
CA;Rancho Cordova CDP;55060;38.585083;-121.297269
VA;Annandale CDP;54994;38.834134;-77.211277
CA;Fountain Valley city;54978;33.708618;-117.956295
CA;San Marcos city;54977;33.142077;-117.170233
MN;Eden Prairie city;54901;44.853663;-93.460837
FL;Tamiami CDP;54788;25.754945;-80.403611
CA;La Mesa city;54749;32.771450;-117.022797
WA;Kennewick city;54693;46.203475;-119.159270
MA;Chicopee city;54653;42.170159;-72.588630
CA;Santa Cruz city;54593;36.972050;-122.026252
CA;Petaluma city;54548;38.245849;-122.631276
TX;Temple city;54514;31.093678;-97.362202
NJ;Union CDP;54405;40.696951;-74.270439
TX;McKinney city;54369;33.197210;-96.639751
CA;National City city;54260;32.670903;-117.092725
CA;Apple Valley town;54239;34.511486;-117.212010
OK;Midwest City city;54088;35.462244;-97.384292
NJ;Wayne CDP;54069;40.942081;-74.250452
KY;Owensboro city;54067;37.757748;-87.118390
IL;Berwyn city;54016;41.842531;-87.789905
AZ;Casas Adobes CDP;54011;32.346368;-111.009844
MA;Weymouth CDP;53988;42.206458;-70.945919
PA;Levittown CDP;53966;40.154109;-74.849756
AL;Decatur city;53929;34.580992;-86.983392
NY;Brentwood CDP;53917;40.781805;-73.244060
FL;Margate city;53909;26.246259;-80.212343
AZ;Catalina Foothills CDP;53794;32.293990;-110.883872
CA;Rosemead city;53505;34.070428;-118.082312
WV;Charleston city;53421;38.349497;-81.633294
MI;Battle Creek city;53364;42.312147;-85.204036
CA;Hacienda Heights CDP;53122;34.000578;-117.969434
LA;Monroe city;53107;32.510343;-92.094895
NY;White Plains city;53077;41.023464;-73.761843
NY;Levittown CDP;53067;40.724468;-73.511191
CA;Arcadia city;53054;34.132688;-118.036491
WA;Shoreline city;53025;47.756519;-122.339657
WY;Cheyenne city;53011;41.145548;-104.802042
CA;Santee city;52975;32.848237;-116.988249
TX;Missouri City city;52913;29.582799;-95.539423
AZ;Flagstaff city;52894;35.199160;-111.630991
OR;Springfield city;52864;44.053064;-122.991052
MD;Frederick city;52767;39.426294;-77.420403
OH;Euclid city;52717;41.595563;-81.519176
FL;Sarasota city;52715;27.337273;-82.535318
MD;Gaithersburg city;52613;39.131974;-77.226428
IL;Oak Park village;52524;41.885981;-87.790332
NV;Carson City;52457;39.160949;-119.753877
CT;West Haven city;52360;41.272147;-72.964966
NY;Irondequoit CDP;52354;43.208013;-77.575202
OR;Bend city;52029;44.056434;-121.308085
CA;Folsom city;51884;38.672127;-121.157838
IN;Elkhart city;51874;41.683149;-85.968798
ID;Nampa city;51867;43.574807;-116.563559
WI;La Crosse city;51818;43.813216;-91.233110
MD;Towson CDP;51793;39.392980;-76.609562
NM;Rio Rancho city;51765;35.286185;-106.670660
MI;Redford CDP;51622;42.394586;-83.297079
OH;Middletown city;51605;39.506007;-84.375885
CA;Cerritos city;51488;33.868314;-118.067547
WV;Huntington city;51475;38.413033;-82.433642
ID;Pocatello city;51466;42.875214;-112.447267
MO;St. Peters city;51381;38.778893;-90.603131
MN;Minnetonka city;51301;44.932017;-93.461594
IL;Orland Park village;51077;41.611582;-87.854302
PR;Trujillo Alto zona urbana;50841;18.362794;-66.012875
WI;Sheboygan city;50792;43.749694;-87.725013
IA;Ames city;50731;42.027335;-93.631586
ID;Idaho Falls city;50730;43.491775;-112.032509
TX;Flower Mound town;50702;33.031741;-97.078818
MS;Biloxi city;50644;30.412029;-88.927829
CO;Loveland city;50608;40.404789;-105.085868
CT;Milford city (balance);50594;41.218697;-73.059550
CA;Cupertino city;50546;37.317492;-122.041949
MO;Florissant city;50497;38.797800;-90.325570
MN;Maple Grove city;50365;45.111106;-93.451915
OH;Mentor city;50278;41.691245;-81.341955
MD;Bowie city;50269;38.964727;-76.744531
MD;Aspen Hill CDP;50228;39.088525;-77.080267
WA;Renton city;50052;47.486622;-122.195163
CT;Stratford CDP;49976;41.201596;-73.134226
OH;Cleveland Heights city;49958;41.509652;-81.563301
CA;San Clemente city;49936;33.437828;-117.620397
SC;Rock Hill city;49765;34.938094;-81.026080
CA;Carmichael CDP;49742;38.639431;-121.321348
UT;St. George city;49663;37.095279;-113.578151
WY;Casper city;49644;42.834665;-106.325062
CT;East Hartford CDP;49575;41.761457;-72.615477
PA;Altoona city;49523;40.510720;-78.399758
FL;Bradenton city;49504;27.488217;-82.577743
IL;Hoffman Estates village;49495;42.063173;-88.119256
CA;Glendora city;49415;34.130957;-117.854127
OH;Cuyahoga Falls city;49374;41.145556;-81.496685
OH;Mansfield city;49346;40.754856;-82.522855
OR;Corvallis city;49322;44.570780;-123.275998
ND;Grand Forks city;49321;47.912326;-97.054860
PR;Arecibo zona urbana;49318;18.463319;-66.731857
KY;Bowling Green city;49296;36.981657;-86.444423
FL;Weston city;49286;26.107534;-80.388151
CA;Manteca city;49258;37.802777;-121.220818
NY;Troy city;49170;42.738278;-73.680809
CA;Woodland city;49151;38.674054;-121.772498
CA;Indio city;49116;33.719871;-116.231889
PA;Harrisburg city;48950;40.269789;-76.875613
GA;Warner Robins city;48804;32.608720;-83.638027
IL;Downers Grove village;48724;41.790730;-88.014855
NC;Chapel Hill town;48715;35.925921;-79.039466
RI;East Providence city;48688;41.801500;-71.360824
VA;Centreville CDP;48661;38.842470;-77.442621
NJ;New Brunswick city;48573;40.488304;-74.447751
CA;Rowland Heights CDP;48553;33.980962;-117.889791
TX;Edinburg city;48465;26.304225;-98.163751
VA;Danville city;48411;36.587238;-79.404404
IL;Tinley Park village;48401;41.573800;-87.803891
FL;Fort Myers city;48208;26.631750;-81.857096
MI;Roseville city;48129;42.503285;-82.938515
MA;Peabody city;48129;42.534045;-70.961465
MO;Blue Springs city;48080;39.017794;-94.274421
CA;Poway city;48044;32.969895;-117.038479
KS;Shawnee city;47996;39.012767;-94.765818
NJ;Plainfield city;47829;40.615352;-74.416070
MA;Barnstable Town city;47821;41.659158;-70.353059
FL;Kissimmee city;47814;28.303988;-81.412867
NJ;Bloomfield CDP;47683;40.803000;-74.188959
CA;Colton city;47662;34.064945;-117.321687
CA;Novato city;47630;38.093370;-122.565215
SC;Mount Pleasant town;47609;32.823189;-79.845477
MN;Edina city;47425;44.895664;-93.354675
MD;Rockville city;47388;39.083708;-77.148226
MI;Novi city;47386;42.480301;-83.477531
NY;Binghamton city;47380;42.102225;-75.911797
FL;The Hammocks CDP;47379;25.670601;-80.436006
NJ;Perth Amboy city;47303;40.519455;-74.275326
MA;Revere city;47283;42.416247;-71.005250
WI;Wauwatosa city;47271;43.058862;-88.026162
CA;Rancho Santa Margarita city;47214;33.641518;-117.594524
TX;Bedford city;47152;32.846790;-97.139630
OK;Enid city;47045;36.400583;-97.880784
CA;Covina city;46837;34.091609;-117.879193
OH;Warren city;46832;41.238206;-80.814554
PA;Penn Hills CDP;46809;40.476218;-79.833302
MO;Chesterfield city;46802;38.653402;-90.554255
CA;La Mirada city;46783;33.902130;-118.009663
NJ;East Brunswick CDP;46756;40.434239;-74.405040
TX;Pharr city;46660;26.206334;-98.185174
IN;Mishawaka city;46557;41.667498;-86.171253
MI;East Lansing city;46525;42.740384;-84.481675
CA;Placentia city;46488;33.882364;-117.855130
MN;Woodbury city;46463;44.920101;-92.935415
FL;Port Charlotte CDP;46451;26.990181;-82.105831
IA;West Des Moines city;46403;41.573739;-93.750359
LA;Alexandria city;46342;31.292782;-92.459153
OH;Newark city;46279;40.063014;-82.416779
CA;Cypress city;46229;33.818315;-118.039045
MO;O'Fallon city;46169;38.784358;-90.708004
IN;Kokomo city;46113;40.482238;-86.131754
TX;Euless city;46005;32.848253;-97.091782
NY;West Seneca CDP;45943;42.839058;-78.760925
FL;Ocala city;45943;29.187704;-82.130613
FL;Port Orange city;45823;29.118970;-81.002906
AR;Springdale city;45798;36.181426;-94.145920
MA;Pittsfield city;45793;42.452184;-73.251530
NJ;West New York town;45768;40.788400;-74.013090
KS;Salina city;45679;38.824267;-97.607205
FL;Pinellas Park city;45658;27.852302;-82.707096
MN;Apple Valley city;45527;44.743963;-93.206244
MO;Joplin city;45504;37.077760;-94.511024
TX;League City city;45444;29.499797;-95.089784
TX;Mission city;45408;26.211402;-98.321277
IL;Normal town;45386;40.512189;-88.988701
NM;Roswell city;45293;33.387160;-104.528116
WA;Redmond city;45256;47.669414;-122.123875
MI;Kentwood city;45255;42.882832;-85.609470
WA;Kirkland city;45054;47.685821;-122.191729
VA;Charlottesville city;45049;38.034506;-78.486474
NJ;West Orange CDP;44943;40.788650;-74.255416
MN;Blaine city;44942;45.156865;-93.227088
NC;Burlington city;44917;36.089636;-79.445578
TN;Kingsport city;44905;36.536851;-82.542123
MI;Portage city;44897;42.209592;-85.588525
KS;Manhattan city;44831;39.190142;-96.586818
MD;Potomac CDP;44822;39.022694;-77.186423
MS;Hattiesburg city;44779;31.315974;-89.308658
CA;San Ramon city;44722;37.757350;-121.952138
CA;Azusa city;44712;34.130657;-117.906869
CA;Highland city;44605;34.118459;-117.202370
TX;Rowlett city;44503;32.907020;-96.547415
NC;Wilson city;44405;35.731093;-77.923509
NE;Bellevue city;44382;41.158518;-95.934135
CA;Murrieta city;44282;33.569566;-117.202453
CA;Watsonville city;44265;36.920054;-121.763725
CA;North Highlands CDP;44187;38.673003;-121.372698
CA;San Luis Obispo city;44174;35.274305;-120.663192
MN;St. Louis Park city;44126;44.946764;-93.362501
CA;Bell Gardens city;44054;33.968181;-118.156039
CA;Tulare city;43994;36.206601;-119.342404
OH;Strongsville city;43858;41.312752;-81.831976
MA;Methuen city;43789;42.730040;-71.179352
NY;Freeport village;43783;40.653935;-73.587005
IL;Moline city;43768;41.490966;-90.502006
GA;Valdosta city;43724;30.846661;-83.283101
FL;Coconut Creek city;43566;26.275010;-80.184719
TX;Allen city;43554;33.099748;-96.662922
CO;Southglenn CDP;43520;39.591735;-104.956963
NY;West Babylon CDP;43452;40.713399;-73.357106
KY;Covington city;43370;39.065111;-84.509594
VA;Tuckahoe CDP;43242;37.595896;-77.575937
RI;Woonsocket city;43224;42.001731;-71.507223
CA;Madera city;43207;36.963411;-120.067316
CT;Middletown city;43167;41.553672;-72.663206
AR;Conway city;43167;35.087336;-92.453315
MN;Lakeville city;43128;44.691901;-93.244669
PA;Wilkes-Barre city;43123;41.244581;-75.877918
MI;Bloomfield Township CDP;43021;42.576333;-83.266983
AL;Auburn city;42987;32.597684;-85.480823
NE;Grand Island city;42940;40.922316;-98.357996
IL;Buffalo Grove village;42909;42.166332;-87.963391
CA;Palm Springs city;42807;33.823990;-116.530339
IL;Elmhurst city;42762;41.892280;-87.943762
NJ;Hackensack city;42677;40.887797;-74.047978
UT;Logan city;42670;41.737878;-111.830846
CA;Cathedral City city;42647;33.807761;-116.464731
CA;Altadena CDP;42610;34.188605;-118.134795
WA;Olympia city;42514;47.042418;-122.893077
CA;Newark city;42471;37.535586;-122.033629
MA;Arlington CDP;42389;42.417896;-71.165722
IL;Lombard village;42322;41.875979;-88.015060
FL;Coral Gables city;42249;25.728228;-80.270986
CA;Rohnert Park city;42236;38.347174;-122.695378
WI;Fond du Lac city;42203;43.775139;-88.444907
OH;Fairfield city;42097;39.331156;-84.542842
MA;Attleboro city;42068;41.928099;-71.314564
TX;Grapevine city;42059;32.935025;-97.085784
CO;Grand Junction city;41986;39.080531;-108.559097
AZ;Lake Havasu City city;41938;34.489969;-114.309019
IL;Glenview village;41847;42.079391;-87.815622
TN;Franklin city;41842;35.929074;-86.857402
FL;Pine Hills CDP;41764;28.574876;-81.457267
OR;Aloha CDP;41741;45.490239;-122.872007
CA;Danville town;41715;37.811476;-121.974192
CA;Hanford city;41686;36.333273;-119.646889
MI;Midland city;41685;43.622707;-84.230628
MS;Greenville city;41633;33.398577;-91.048356
TX;Texas City city;41521;29.399983;-94.933851
CA;Gilroy city;41464;37.012048;-121.580080
IL;Belleville city;41410;38.521567;-89.995208
MA;Leominster city;41303;42.526523;-71.753582
UT;Bountiful city;41301;40.879645;-111.871553
NY;Hicksville CDP;41260;40.763355;-73.523231
OR;Tigard city;41223;45.427640;-122.778974
CA;Yucaipa city;41207;34.030275;-117.048613
FL;Altamonte Springs city;41200;28.661463;-81.392016
CA;Palm Desert city;41155;33.725542;-116.369444
CA;Rancho Palos Verdes city;41145;33.758216;-118.364256
OK;Moore city;41138;35.338813;-97.487584
CA;Lompoc city;41103;34.646182;-120.460316
CA;La Puente city;41063;34.032410;-117.955195
VA;Chantilly CDP;41041;38.874972;-77.402622
GA;Smyrna city;40999;33.871854;-84.518380
PA;York city;40862;39.962692;-76.728043
OR;Albany city;40852;44.630188;-123.095992
KS;Hutchinson city;40787;38.065503;-97.923519
FL;North Miami Beach city;40786;25.930171;-80.169780
HI;Hilo CDP;40759;19.705520;-155.085918
NH;Concord city;40687;43.220093;-71.549127
FL;Titusville city;40670;28.591210;-80.819911
TN;Hendersonville city;40620;36.300084;-86.606109
TN;Bartlett city;40543;35.222990;-89.841170
NJ;Atlantic City city;40517;39.364966;-74.439034
NJ;Kearny town;40513;40.763051;-74.137187
VA;Harrisonburg city;40468;38.443279;-78.872759
IL;Carol Stream village;40438;41.922000;-88.140755
MA;Salem city;40407;42.516845;-70.898503
NJ;Sayreville borough;40377;40.465769;-74.324043
IL;Quincy city;40366;39.932335;-91.388737
CO;Littleton city;40340;39.599691;-105.010929
WA;Auburn city;40314;47.302322;-122.214779
KS;Lenexa city;40238;38.964689;-94.759535
FL;North Fort Myers CDP;40214;26.702918;-81.884360
CA;Aliso Viejo CDP;40166;33.575096;-117.725431
CA;San Bruno city;40165;37.625288;-122.425266
MI;Muskegon city;40105;43.226581;-86.247739
OH;Lima city;40081;40.740700;-84.114997
MA;Westfield city;40072;42.129492;-72.745986
MI;Lincoln Park city;40008;42.243488;-83.180970
MS;Meridian city;39968;32.374841;-88.704160
MA;Beverly city;39862;42.560995;-70.875702
MA;Holyoke city;39838;42.203191;-72.623969
MD;Catonsville CDP;39820;39.273756;-76.738012
CA;San Gabriel city;39804;34.094176;-118.098449
MD;Bel Air South CDP;39711;39.502757;-76.318971
IL;Rock Island city;39684;41.489083;-90.573154
SC;Spartanburg city;39673;34.946771;-81.927603
SC;Sumter city;39643;33.926942;-80.363541
MO;Jefferson City city;39636;38.572954;-92.189283
CA;Porterville city;39615;36.068550;-119.027536
GA;East Point city;39595;33.676008;-84.451277
VA;Blacksburg town;39573;37.229874;-80.417694
WA;Edmonds city;39515;47.807868;-122.360133
NJ;Linden city;39394;40.633803;-74.249940
FL;Jupiter town;39328;26.925985;-80.104963
NJ;Teaneck CDP;39260;40.890964;-74.011156
IN;Richmond city;39124;39.830189;-84.890668
MA;Fitchburg city;39102;42.578689;-71.803383
MD;Essex CDP;39078;39.307737;-76.451710
IL;Calumet City city;39071;41.614188;-87.546389
OK;Stillwater city;39065;36.121538;-97.068537
NM;South Valley CDP;39060;35.022215;-106.684097
IN;Columbus city;39059;39.213998;-85.911056
NC;Goldsboro city;39043;35.381961;-77.977974
TX;Haltom City city;39018;32.816129;-97.271634
IL;DeKalb city;39018;41.931274;-88.750151
AL;Gadsden city;38978;34.010147;-86.010356
NJ;Montclair CDP;38977;40.822249;-74.211989
OH;Findlay city;38967;41.042843;-83.642216
VA;McLean CDP;38929;38.928344;-77.175351
MD;Glen Burnie CDP;38922;39.159982;-76.610588
IN;Lawrence city;38915;39.862739;-85.994264
VT;Burlington city;38889;44.484748;-73.223157
AR;Rogers city;38829;36.329388;-94.141372
CA;Delano city;38824;35.769649;-119.246320
CA;Culver City city;38816;34.007761;-118.400905
WA;Richland city;38708;46.279657;-119.281377
WI;Brookfield city;38649;43.058111;-88.114638
MD;North Bethesda CDP;38610;39.037111;-77.119095
GA;North Atlanta CDP;38579;33.862653;-84.333452
NJ;Hoboken city;38577;40.744851;-74.032941
WI;Wausau city;38426;44.961168;-89.638821
PA;State College borough;38420;40.791261;-77.858740
CA;Pacifica city;38390;37.622685;-122.485507
OK;Muskogee city;38310;35.746617;-95.368047
AZ;Sun City CDP;38309;33.614238;-112.281925
FL;Sanford city;38291;28.793270;-81.276561
IL;Hanover Park village;38278;41.978827;-88.146109
CO;Broomfield city;38272;39.931817;-105.065919
WI;New Berlin city;38220;42.979063;-88.109188
FL;Wellington village;38216;26.655135;-80.254136
OH;Huber Heights city;38212;39.850743;-84.127608
CA;Campbell city;38138;37.283909;-121.955026
CT;Shelton city;38101;41.306396;-73.129206
MD;Montgomery Village CDP;38051;39.176469;-77.192654
MA;Everett city;38037;42.409916;-71.052206
FL;Kendall West CDP;38034;25.705499;-80.440526
IL;Crystal Lake city;38000;42.226423;-88.335439
OH;Beavercreek city;37984;39.729359;-84.062310
NM;Farmington city;37844;36.751549;-108.189768
IN;Fishers town;37835;39.956177;-86.012754
CA;El Centro city;37835;32.788139;-115.557966
IL;Park Ridge city;37775;42.011830;-87.841587
AZ;Sierra Vista city;37775;31.545498;-110.276500
IN;Carmel city;37733;39.972917;-86.107877
TX;DeSoto city;37646;32.599286;-96.858828
TX;Pearland city;37640;29.554349;-95.295959
IN;New Albany city;37603;38.301935;-85.821442
FL;Fort Pierce city;37516;27.438817;-80.335471
NY;East Meadow CDP;37461;40.713739;-73.555823
MO;University City city;37428;38.663901;-90.328165
CA;Stanton city;37403;33.802365;-117.994555
TN;Germantown city;37348;35.089023;-89.793997
WA;Bremerton city;37259;47.570017;-122.652625
MA;Woburn city;37258;42.484545;-71.152060
NC;Hickory city;37222;35.737682;-81.328372
OH;Boardman CDP;37215;41.038958;-80.665395
TN;Cleveland city;37192;35.171483;-84.871067
CA;Monrovia city;36929;34.144156;-118.001848
NC;Kannapolis city;36910;35.490589;-80.618353
PA;Chester city;36854;39.847112;-75.372672
MI;Bay City city;36817;43.591973;-83.889500
TX;Conroe city;36811;30.316124;-95.458801
CA;Yuba City city;36758;39.134792;-121.626201
IL;Bartlett village;36706;41.978725;-88.196140
MD;Hagerstown city;36687;39.642771;-77.719954
CA;Bell city;36664;33.978414;-118.182908
ND;Minot city;36567;48.233190;-101.292229
HI;Kailua CDP;36513;21.397370;-157.739515
TX;New Braunfels city;36494;29.701724;-98.123559
CA;Parkway-South Sacramento CDP;36468;38.511657;-121.452288
FL;Panama City city;36417;30.174451;-85.664480
IL;Streamwood village;36407;42.020627;-88.173409
IL;Urbana city;36395;40.109665;-88.204247
TX;Spring CDP;36385;30.054127;-95.386991
NY;Valley Stream village;36368;40.664780;-73.703327
NY;Commack CDP;36367;40.845037;-73.283196
CA;Rocklin city;36330;38.800011;-121.246731
MI;Jackson city;36316;42.244085;-84.407206
FL;Country Club CDP;36310;25.939110;-80.311162
FL;Ormond Beach city;36301;29.286405;-81.074882
NJ;North Brunswick Township CDP;36287;40.452477;-74.476649
TX;Hurst city;36273;32.835629;-97.180172
AL;Florence city;36264;34.820287;-87.662860
